ＩＤ,age,sex,marrige,JobStatus,IncomeCategory,HomeType,Child,Q1,Q2,Q4,Q4_2,Q4_3,Q5,Q6_1,Q6_2,Q6_3,Q7_1,Q7_2,Q7_3,Q8,Q8_2,Q8_3,Q9,Q10,Q10_2,Q10_3,Q11,Q13,Q14,Q15,Q15_2,Q15_3,Q16,Q17,Q18,Q18_2,Q18_3,Q19,Q19_2,Q19_3,Q20,Q21,Q22,q23,Q20-1(FA),Q21-1(FA),Q22-1(FA)
m8932115232,30.0,0.0,1.0,2.0,11,1.0,1.0,1.0,1.0,5.0,,,1.0,3.0,6.0,,1.0,,,5.0,6.0,,2.0,2.0,5.0,,2.0,3.0,2.0,2.0,5.0,,2.0,2.0,1.0,2.0,5.0,2.0,3.0,,0.0,0.0,0.0,1.0,特にない,なんとなく,なんとなく
m87783090298,50.0,1.0,0.0,2.0,6,0.0,0.0,1.0,1.0,1.0,,,4.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0,6.0,7.0,1.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,,,5.0,2.0,2.0,3.0,,1.0,2.0,,0.0,0.0,0.0,0.0,特にない,この先は難しい,特にない
m87773834023,30.0,1.0,1.0,2.0,6,1.0,1.0,1.0,1.0,1.0,,,2.0,7.0,,,4.0,,,2.0,,,2.0,5.0,,,3.0,3.0,3.0,4.0,,,1.0,2.0,5.0,,,2.0,,,0.0,0.0,1.0,0.0,特に無し,特に無し,特に無し
m8776225750,43.0,0.0,1.0,1.0,7,1.0,1.0,2.0,3.0,4.0,,,1.0,1.0,,,2.0,,,3.0,,,3.0,1.0,4.0,7.0,3.0,6.0,6.0,1.0,,,3.0,3.0,2.0,3.0,,4.0,,,0.0,0.0,0.0,0.0,特になし,特になし,特に
m8785108180,57.0,1.0,1.0,2.0,8,1.0,1.0,1.0,6.0,1.0,,,3.0,8.0,,,1.0,2.0,,4.0,,,2.0,4.0,,,2.0,3.0,2.0,2.0,5.0,,1.0,2.0,2.0,4.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,ない,衰退していくと思う,わからない
m88678848906,56.0,1.0,1.0,2.0,9,1.0,1.0,1.0,7.0,6.0,,,3.0,3.0,,,2.0,,,4.0,,,2.0,3.0,,,2.0,6.0,3.0,4.0,,,3.0,3.0,2.0,,,4.0,,,0.0,0.0,0.0,0.0,不明,衰退していくのでは,個性の重要性
m877724790,50.0,1.0,1.0,2.0,7,1.0,1.0,1.0,7.0,3.0,,,4.0,8.0,,,3.0,,,2.0,3.0,5.0,2.0,3.0,4.0,,2.0,3.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,5.0,3.0,4.0,,1.0,1.0,1.0,0.0,今のところありません,継承すべきだが人材確保のほうが大事,人材の育成・確保が大切なので興味のある人はチャレンジしてほしい
m87787537819,53.0,1.0,1.0,1.0,6,1.0,1.0,2.0,7.0,4.0,,,4.0,7.0,,,2.0,,,3.0,4.0,,3.0,3.0,,,3.0,3.0,3.0,2.0,,,3.0,3.0,5.0,,,3.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m8772099780,44.0,1.0,1.0,2.0,9,0.0,1.0,1.0,7.0,4.0,,,1.0,8.0,,,2.0,,,1.0,,,5.0,5.0,,,3.0,2.0,3.0,5.0,,,5.0,4.0,5.0,,,5.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m87784674960,61.0,1.0,1.0,1.0,5,1.0,1.0,2.0,1.0,6.0,,,1.0,1.0,,,5.0,,,2.0,,,1.0,4.0,,,3.0,6.0,3.0,4.0,,,2.0,1.0,1.0,,,3.0,,,0.0,0.0,1.0,1.0,特にない,特にない,特にない
m87484095298,31.0,1.0,1.0,2.0,1,1.0,1.0,1.0,7.0,6.0,,,2.0,4.0,,,1.0,,,6.0,,,3.0,2.0,,,2.0,3.0,3.0,5.0,,,3.0,2.0,2.0,4.0,5.0,4.0,,,0.0,0.0,0.0,0.0,なし,少子化により、効率化が求められる,なし
m89777183243,57.0,1.0,1.0,2.0,11,1.0,1.0,1.0,7.0,6.0,,,2.0,4.0,8.0,,2.0,5.0,7.0,4.0,5.0,6.0,1.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,3.0,,3.0,2.0,2.0,3.0,6.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,自動化,今後とも日本にとって重要,ものづくりの重要性をアピールしていくべき。
m87763159674,30.0,1.0,0.0,2.0,6,0.0,0.0,2.0,7.0,6.0,,,1.0,3.0,,,3.0,,,3.0,4.0,,2.0,2.0,4.0,5.0,2.0,2.0,3.0,6.0,,,3.0,2.0,3.0,,,2.0,,,0.0,1.0,0.0,0.0,なし,人材確保が重要,なし
m87781393486,55.0,1.0,0.0,2.0,4,1.0,1.0,1.0,7.0,4.0,,,1.0,8.0,,,1.0,,,3.0,,,3.0,4.0,,,4.0,4.0,4.0,5.0,,,1.0,4.0,6.0,,,3.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m87774036134,62.0,1.0,1.0,2.0,12,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,,6.0,,,1.0,4.0,,,1.0,1.0,2.0,4.0,,,2.0,2.0,1.0,,,1.0,,,0.0,0.0,0.0,1.0,人工知能,継承者不足,伝統技術の継承に協力してほしい。
m89384162495,21.0,1.0,0.0,2.0,3,0.0,0.0,1.0,1.0,1.0,,,1.0,5.0,6.0,7.0,1.0,6.0,,2.0,7.0,,2.0,2.0,5.0,7.0,2.0,3.0,2.0,5.0,,,5.0,2.0,2.0,,,2.0,,,0.0,0.0,1.0,0.0,0,あ,あ
m89761933096,57.0,1.0,0.0,2.0,6,1.0,0.0,2.0,7.0,1.0,,,4.0,4.0,,,1.0,,,4.0,,,1.0,2.0,3.0,6.0,1.0,3.0,4.0,5.0,,,3.0,1.0,2.0,3.0,,2.0,,,0.0,0.0,0.0,0.0,ない,減る,伝統
m87774040674,49.0,1.0,1.0,1.0,4,0.0,0.0,1.0,7.0,2.0,,,3.0,8.0,,,1.0,2.0,5.0,4.0,,,3.0,3.0,,,3.0,3.0,3.0,6.0,,,6.0,5.0,2.0,3.0,,4.0,,,0.0,0.0,0.0,0.0,わからない,わからない,わからない
m87773830304,50.0,1.0,1.0,2.0,10,0.0,1.0,1.0,7.0,3.0,,,4.0,3.0,,,2.0,5.0,,4.0,6.0,7.0,2.0,5.0,6.0,7.0,2.0,2.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,3.0,6.0,2.0,3.0,,1.0,0.0,0.0,0.0,特にない,特にない,特にない
m87773747922,56.0,1.0,1.0,2.0,12,1.0,1.0,1.0,7.0,3.0,,,4.0,2.0,3.0,5.0,1.0,5.0,6.0,3.0,4.0,6.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,,,3.0,3.0,1.0,2.0,3.0,4.0,,,1.0,0.0,0.0,0.0,わからない,変わらない,特に無し
m87787386765,30.0,1.0,0.0,2.0,6,0.0,0.0,1.0,7.0,3.0,,,3.0,2.0,,,1.0,,,5.0,,,4.0,3.0,,,4.0,4.0,3.0,3.0,,,5.0,3.0,5.0,,,5.0,,,1.0,0.0,0.0,0.0,なし,なし,なし
m8772718641,42.0,1.0,1.0,2.0,8,0.0,1.0,2.0,7.0,2.0,,,2.0,1.0,,,2.0,,,4.0,,,3.0,3.0,,,3.0,3.0,3.0,6.0,,,3.0,3.0,2.0,,,4.0,,,0.0,0.0,0.0,0.0,特になし,わからない,特になし
m87773955301,70.0,1.0,1.0,1.0,11,1.0,1.0,1.0,1.0,4.0,5.0,,3.0,1.0,5.0,6.0,1.0,5.0,6.0,4.0,5.0,6.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3DプリンターやCADの使用促進を目指しての人材教育を推し進めることが　より創造性アップにつながる近道であると考えております,多様性の時代により　個人の嗜好が幅ひろく　方向がつかみにくい　付加価値とまではいきませんが　それぞれの好みに合った　独自の製品を開拓していくことが重要だと思います,人口の減少にもよりますが　職人希望の人材が激減してきている今　国を挙げて　伝統芸術　技術の継承を訴えていく必要性が大いにある　と　思っております
m8938237964,61.0,1.0,1.0,1.0,5,1.0,1.0,2.0,7.0,6.0,,,1.0,8.0,,,1.0,2.0,6.0,4.0,5.0,7.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,1.0,,,3.0,3.0,2.0,3.0,,3.0,4.0,,0.0,0.0,0.0,0.0,分からない,分からない,分からない
m8772103511,48.0,1.0,1.0,2.0,7,1.0,1.0,1.0,3.0,4.0,,,1.0,1.0,,,2.0,4.0,6.0,1.0,3.0,5.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,,5.0,2.0,2.0,4.0,,2.0,,,0.0,0.0,0.0,0.0,特になし,国が保護してでも残すべき,手作りの素晴らしさを理解してほしい
m899332231,59.0,1.0,1.0,2.0,6,1.0,1.0,1.0,7.0,1.0,,,4.0,1.0,,,1.0,2.0,5.0,4.0,,,2.0,2.0,,,2.0,3.0,3.0,6.0,,,3.0,2.0,2.0,3.0,4.0,2.0,3.0,,0.0,0.0,0.0,0.0,分からない,継承者に伝えきれず、衰退していく,製品に価値を見出してほしい
m87761641796,50.0,1.0,1.0,2.0,6,1.0,1.0,1.0,7.0,1.0,,,3.0,8.0,,,1.0,,,4.0,5.0,,2.0,2.0,3.0,,3.0,3.0,2.0,1.0,4.0,,3.0,2.0,2.0,3.0,,1.0,2.0,,0.0,0.0,0.0,0.0,現状としてはない,効率化が求められる,職人の給料が減っているのは知ってもらいたい
m8771939932,52.0,1.0,1.0,2.0,8,1.0,1.0,1.0,7.0,2.0,,,4.0,1.0,3.0,5.0,1.0,2.0,5.0,4.0,,,1.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,,,3.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,特に思いつかない,未来に残していかなければならない,特に思いつかない
m8771568430,55.0,1.0,1.0,2.0,8,1.0,1.0,1.0,7.0,1.0,,,4.0,5.0,,,2.0,,,4.0,,,3.0,4.0,,,3.0,3.0,3.0,6.0,,,3.0,3.0,1.0,3.0,,3.0,,,0.0,0.0,0.0,0.0,特になし,特になし,特になし
m8776121973,30.0,1.0,0.0,2.0,1,0.0,0.0,2.0,6.0,5.0,,,2.0,1.0,,,6.0,,,2.0,,,5.0,3.0,,,5.0,6.0,6.0,4.0,,,4.0,4.0,7.0,,,4.0,,,0.0,0.0,1.0,0.0,ない,ない,ない
m87774039698,53.0,1.0,0.0,2.0,4,1.0,0.0,1.0,7.0,1.0,,,4.0,1.0,,,5.0,,,6.0,,,5.0,1.0,,,5.0,5.0,4.0,6.0,,,1.0,4.0,3.0,,,2.0,,,0.0,0.0,0.0,0.0,特にない,見通しは暗い,特にない
m8770822342,49.0,1.0,0.0,2.0,5,0.0,0.0,2.0,7.0,4.0,,,4.0,8.0,,,5.0,,,5.0,,,3.0,6.0,,,3.0,3.0,3.0,1.0,,,1.0,3.0,3.0,,,2.0,,,0.0,0.0,0.0,0.0,ない,ない,ない
m8776779419,60.0,1.0,1.0,2.0,2,1.0,1.0,1.0,7.0,6.0,,,4.0,8.0,,,1.0,,,4.0,,,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,,,3.0,1.0,2.0,3.0,6.0,2.0,4.0,,0.0,0.0,0.0,0.0,なし,わからない,良いものを見極めて
m89384988386,45.0,1.0,1.0,2.0,3,1.0,0.0,1.0,1.0,1.0,,,3.0,3.0,,,1.0,2.0,5.0,3.0,4.0,6.0,4.0,5.0,6.0,,2.0,3.0,3.0,1.0,,,2.0,1.0,1.0,4.0,5.0,2.0,3.0,,0.0,0.0,0.0,1.0,わからない,わからない,特になし
m87784762644,59.0,1.0,1.0,2.0,10,1.0,1.0,2.0,1.0,1.0,,,1.0,7.0,,,2.0,,,3.0,,,4.0,7.0,,,4.0,4.0,1.0,2.0,,,1.0,3.0,4.0,,,4.0,,,0.0,0.0,0.0,0.0,特になし,特になし,特になし
m8992764762,50.0,1.0,0.0,2.0,6,0.0,0.0,1.0,7.0,2.0,,,3.0,3.0,,,2.0,,,3.0,,,3.0,3.0,7.0,,2.0,6.0,3.0,6.0,,,1.0,4.0,6.0,,,4.0,,,0.0,0.0,0.0,0.0,特になし,特になし,特になし
m8776761878,44.0,0.0,1.0,2.0,7,1.0,1.0,2.0,1.0,3.0,,,3.0,2.0,6.0,,5.0,,,3.0,7.0,,3.0,1.0,3.0,,3.0,3.0,2.0,3.0,,,4.0,3.0,2.0,6.0,,4.0,,,1.0,0.0,0.0,0.0,ただいま検討中,日本の伝統文化をもっと世界に広めていきたい,良いものは良いと思える商品作りをしていき、お客様に買っていただくように日々努力しています。
m87876094224,61.0,1.0,1.0,3.0,8,1.0,1.0,2.0,7.0,5.0,,,1.0,2.0,3.0,5.0,2.0,5.0,,6.0,,,2.0,1.0,3.0,4.0,2.0,6.0,3.0,2.0,4.0,,1.0,2.0,1.0,2.0,,4.0,,,0.0,0.0,0.0,0.0,不明,わからない,特になし
m87774039894,67.0,1.0,1.0,1.0,3,1.0,1.0,2.0,7.0,1.0,,,2.0,8.0,,,5.0,,,4.0,,,2.0,3.0,,,2.0,2.0,3.0,1.0,,,3.0,2.0,2.0,6.0,,2.0,3.0,,0.0,0.0,0.0,0.0,思い浮かばない,後継者の育成,商品への理解
m8771640970,26.0,0.0,0.0,2.0,5,1.0,0.0,1.0,3.0,1.0,2.0,,2.0,1.0,3.0,,4.0,,,7.0,,,3.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,,,5.0,,,0.0,0.0,0.0,1.0,あ,あ,あ
m87784753492,52.0,1.0,1.0,2.0,13,0.0,1.0,1.0,7.0,5.0,,,4.0,3.0,5.0,,1.0,2.0,,6.0,,,2.0,2.0,,,2.0,2.0,2.0,6.0,,,1.0,2.0,3.0,,,3.0,,,0.0,0.0,0.0,0.0,特にない,近年、注目されている,特にない
m8778612679,53.0,1.0,1.0,2.0,9,0.0,1.0,2.0,7.0,6.0,,,1.0,8.0,,,5.0,,,3.0,6.0,,2.0,2.0,4.0,,2.0,3.0,3.0,1.0,2.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m89775975461,57.0,1.0,1.0,3.0,12,1.0,1.0,1.0,7.0,5.0,,,4.0,3.0,5.0,6.0,1.0,2.0,4.0,4.0,5.0,7.0,1.0,2.0,3.0,6.0,1.0,3.0,3.0,1.0,4.0,,3.0,1.0,2.0,3.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,特化型生成AIによる過去データの活用 RPAによる事務処理の自動化、属人化抑制,ものづくりへの興味の薄れが懸念される状況にある 人材確保のためあらゆる技術を取り入れると同時に、手加工に楽しさを伝え、感じてもらえるように努力が必要と感じる,物に込められた思いをもっと知って頂きたい
m87777491214,66.0,1.0,1.0,1.0,7,1.0,1.0,2.0,7.0,4.0,,,4.0,6.0,,,3.0,4.0,,5.0,6.0,,2.0,3.0,6.0,,2.0,2.0,3.0,1.0,4.0,,5.0,2.0,1.0,,,4.0,,,0.0,1.0,0.0,0.0,わからない,技術の伝承が重要,特になし
m896401807,57.0,1.0,1.0,2.0,12,1.0,0.0,2.0,7.0,3.0,,,1.0,4.0,,,4.0,,,5.0,,,2.0,6.0,,,2.0,2.0,3.0,3.0,,,3.0,2.0,1.0,2.0,3.0,3.0,4.0,,1.0,0.0,0.0,0.0,未定,伝承しつつ新たな技術を取り入れる,製品選びの確かな目
m87786269247,54.0,1.0,0.0,2.0,4,0.0,0.0,1.0,1.0,2.0,,,4.0,1.0,,,2.0,,,4.0,,,1.0,3.0,4.0,,3.0,2.0,4.0,4.0,,,1.0,1.0,2.0,3.0,4.0,2.0,,,0.0,0.0,0.0,0.0,特に無し,特に無し,特に無し
m8776771483,68.0,1.0,1.0,2.0,12,1.0,1.0,1.0,7.0,3.0,,,4.0,5.0,,,3.0,,,2.0,,,2.0,5.0,6.0,,2.0,2.0,2.0,4.0,,,2.0,3.0,4.0,,,1.0,,,1.0,1.0,1.0,1.0,特になし,特になし,特になし
m8775269937,53.0,0.0,0.0,2.0,7,0.0,0.0,2.0,7.0,6.0,,,4.0,8.0,,,2.0,3.0,5.0,5.0,,,2.0,3.0,4.0,7.0,2.0,3.0,2.0,6.0,,,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,わからない,とても大切で継承していかなければいけないもの,職人ではないのでわからない
m8932947880,54.0,1.0,1.0,2.0,12,1.0,1.0,1.0,7.0,5.0,,,4.0,4.0,,,1.0,2.0,,4.0,5.0,6.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,5.0,,2.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,特になし,後継者不足,特になし
m87774602997,24.0,0.0,0.0,1.0,3,0.0,0.0,1.0,7.0,1.0,,,1.0,1.0,,,2.0,,,6.0,,,2.0,3.0,,,4.0,2.0,3.0,1.0,,,1.0,3.0,3.0,,,2.0,,,0.0,0.0,0.0,0.0,特にない,とか脱い,特にない
m8998713526,64.0,1.0,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,,,4.0,8.0,,,1.0,2.0,,4.0,,,3.0,3.0,,,3.0,2.0,3.0,1.0,2.0,,3.0,2.0,4.0,,,4.0,,,0.0,0.0,0.0,0.0,ない,ない,ない
m89762601265,48.0,1.0,1.0,2.0,3,1.0,0.0,2.0,6.0,4.0,,,1.0,5.0,,,5.0,,,2.0,,,4.0,4.0,,,3.0,3.0,4.0,4.0,,,5.0,3.0,7.0,,,2.0,,,0.0,0.0,1.0,0.0,特になし,発信の強化,適正価格
m89885459859,49.0,1.0,1.0,2.0,8,1.0,1.0,1.0,1.0,1.0,,,3.0,8.0,,,7.0,,,7.0,,,3.0,3.0,,,4.0,3.0,3.0,1.0,,,2.0,4.0,5.0,,,2.0,,,0.0,0.0,0.0,1.0,なさ,なし,なし
m8771903966,51.0,1.0,1.0,2.0,10,1.0,1.0,1.0,7.0,6.0,,,3.0,8.0,,,1.0,,,4.0,,,2.0,2.0,4.0,7.0,2.0,6.0,6.0,6.0,,,3.0,3.0,3.0,,,2.0,,,0.0,0.0,0.0,0.0,特になし,特になし,特になし
m8932934158,50.0,1.0,0.0,2.0,10,1.0,0.0,1.0,7.0,1.0,,,4.0,8.0,,,1.0,,,4.0,,,3.0,2.0,,,3.0,6.0,6.0,6.0,,,3.0,3.0,2.0,3.0,,1.0,,,0.0,0.0,0.0,0.0,特になし,現状維持,あまり壊さないで
m8998241232,54.0,0.0,1.0,2.0,6,1.0,0.0,2.0,7.0,5.0,,,1.0,3.0,5.0,,1.0,,,3.0,7.0,,3.0,1.0,7.0,,2.0,3.0,3.0,1.0,,,3.0,3.0,1.0,2.0,,1.0,3.0,,0.0,0.0,0.0,0.0,導入予定はない,若手育成や事業承継などの課題が多い,いいものをじっくり見て欲しいと思う
m89777005897,66.0,1.0,1.0,1.0,6,1.0,1.0,2.0,7.0,6.0,,,1.0,8.0,,,7.0,,,8.0,,,1.0,3.0,,,1.0,2.0,2.0,6.0,,,6.0,1.0,7.0,,,4.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m87773913324,61.0,1.0,1.0,2.0,7,1.0,1.0,2.0,7.0,4.0,,,4.0,8.0,,,7.0,,,8.0,,,3.0,2.0,,,3.0,6.0,3.0,2.0,,,3.0,3.0,4.0,,,4.0,,,0.0,0.0,0.0,0.0,特にありません。,特にありません。,特にありません。
m87774046410,53.0,1.0,0.0,2.0,9,1.0,0.0,1.0,1.0,1.0,,,4.0,7.0,,,4.0,,,4.0,,,3.0,6.0,,,2.0,3.0,3.0,4.0,,,5.0,3.0,3.0,,,1.0,,,0.0,0.0,0.0,0.0,とくにんあし,特にん足,特になし
m877267729,72.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6.0,,,2.0,8.0,,,1.0,5.0,,4.0,,,1.0,1.0,3.0,4.0,1.0,1.0,2.0,6.0,,,1.0,2.0,2.0,4.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,特になし,伝統工芸の継承は続ける方がいいと思う。日本文化の良さ、その中から進歩する現在に調和するあたらしいものを取り入れていくことも大事かなと思う。,伝統工芸の良さ、素晴らしさを感じてもらえれば、いいと思います。
m87776262770,45.0,1.0,0.0,2.0,6,0.0,0.0,1.0,1.0,3.0,,,3.0,3.0,,,3.0,,,2.0,6.0,7.0,2.0,1.0,6.0,7.0,2.0,2.0,2.0,2.0,,,1.0,2.0,3.0,,,3.0,,,1.0,1.0,1.0,0.0,最新の技術,最新の技術とテクノロジーを取り入れたい,安ければいいってもんじゃないです
m88379284234,33.0,1.0,0.0,2.0,10,1.0,0.0,2.0,7.0,1.0,,,2.0,1.0,,,2.0,,,4.0,,,3.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,,,3.0,2.0,3.0,,,1.0,,,0.0,0.0,0.0,0.0,ない,わからない,ない
m89789671677,41.0,0.0,1.0,2.0,7,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,5.0,,,1.0,,,4.0,6.0,,2.0,3.0,4.0,,2.0,2.0,3.0,1.0,2.0,,5.0,3.0,1.0,4.0,,2.0,3.0,,0.0,0.0,0.0,0.0,わからない,わからない,とくになし
m89782563291,45.0,0.0,1.0,1.0,2,0.0,0.0,1.0,3.0,1.0,,,1.0,3.0,,,1.0,5.0,,5.0,,,1.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,,,5.0,2.0,2.0,7.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,分からない,伝統も継承しつつ新たなテクノロジーとの融合が必要,大切に使って欲しい
m8930007187,48.0,0.0,0.0,2.0,4,1.0,0.0,2.0,7.0,3.0,,,2.0,8.0,,,3.0,,,2.0,,,3.0,7.0,,,3.0,6.0,3.0,3.0,,,2.0,3.0,4.0,,,4.0,,,1.0,1.0,1.0,1.0,なし,繋げていくことが大事,何でもハラスメントで困る
m87773826276,55.0,0.0,1.0,1.0,7,1.0,1.0,2.0,1.0,6.0,,,2.0,8.0,,,7.0,,,4.0,,,2.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,,,6.0,2.0,2.0,3.0,,1.0,2.0,4.0,0.0,0.0,0.0,0.0,検討していない,後継者不足が問題だと思う,わからない
m89383817665,44.0,1.0,0.0,2.0,3,0.0,0.0,1.0,7.0,1.0,,,3.0,8.0,,,5.0,,,2.0,,,3.0,3.0,,,3.0,3.0,3.0,3.0,,,4.0,3.0,4.0,,,2.0,,,0.0,0.0,1.0,0.0,特にありません,特にありません,特にありません
m8775616961,48.0,0.0,0.0,2.0,10,0.0,0.0,2.0,1.0,5.0,,,1.0,3.0,,,5.0,,,6.0,,,4.0,2.0,3.0,4.0,3.0,2.0,5.0,2.0,,,3.0,2.0,2.0,3.0,4.0,3.0,,,0.0,0.0,0.0,0.0,なし,AIに頼ることを受け入れる柔軟さが必要,たまには昔の商品と見比べてみてほしい
m87763890556,53.0,1.0,1.0,3.0,5,1.0,1.0,1.0,1.0,4.0,,,4.0,6.0,8.0,,1.0,2.0,,4.0,,,4.0,3.0,6.0,,2.0,3.0,3.0,1.0,,,1.0,3.0,2.0,,,2.0,,,0.0,0.0,0.0,0.0,特にない,特にない,特にない
m89783309489,45.0,1.0,0.0,2.0,11,1.0,0.0,1.0,1.0,1.0,,,4.0,7.0,,,5.0,,,4.0,,,4.0,4.0,,,3.0,3.0,3.0,4.0,,,5.0,3.0,4.0,,,1.0,,,0.0,0.0,0.0,0.0,なし,なし,なし
m8776664822,60.0,1.0,1.0,2.0,4,1.0,1.0,2.0,1.0,6.0,,,4.0,7.0,,,3.0,,,1.0,,,3.0,2.0,,,4.0,3.0,3.0,1.0,,,2.0,3.0,4.0,,,4.0,,,0.0,1.0,0.0,1.0,なし,なし,なし
m89777969340,53.0,1.0,1.0,2.0,8,1.0,1.0,1.0,7.0,3.0,,,4.0,8.0,,,3.0,,,5.0,,,2.0,2.0,,,3.0,3.0,3.0,5.0,,,3.0,3.0,4.0,,,3.0,,,1.0,1.0,0.0,0.0,無し,無し,無し
m8932852582,35.0,0.0,0.0,3.0,2,0.0,0.0,1.0,7.0,6.0,,,1.0,8.0,,,7.0,,,2.0,,,3.0,3.0,,,3.0,6.0,6.0,2.0,,,2.0,2.0,5.0,,,6.0,,,0.0,0.0,1.0,1.0,特にない,衰退する一方だと思う,お値段は適正で吹っ掛けていません。
m87783126402,41.0,0.0,1.0,1.0,3,0.0,0.0,1.0,7.0,1.0,,,2.0,5.0,,,2.0,,,4.0,7.0,,3.0,2.0,,,2.0,3.0,3.0,2.0,,,4.0,2.0,4.0,,,5.0,,,0.0,0.0,0.0,0.0,なし,わからない,ない
m8985449544,43.0,1.0,1.0,2.0,7,1.0,1.0,1.0,7.0,1.0,,,2.0,8.0,,,1.0,2.0,,4.0,,,2.0,2.0,3.0,7.0,2.0,3.0,3.0,6.0,,,3.0,3.0,3.0,,,2.0,,,0.0,0.0,0.0,0.0,特になし,我々は伝統工芸ではないが、そういう文化を大事にしていってほしい,特になし
m899175576,41.0,1.0,1.0,2.0,15,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,4.0,,,6.0,,,2.0,3.0,,,2.0,1.0,1.0,3.0,,,1.0,1.0,1.0,,,4.0,,,0.0,0.0,0.0,0.0,とくになし,とくになし,とくになし
m8775480236,66.0,1.0,1.0,1.0,5,1.0,1.0,2.0,1.0,2.0,,,4.0,8.0,,,5.0,,,4.0,,,2.0,4.0,,,2.0,3.0,2.0,5.0,,,3.0,2.0,2.0,3.0,4.0,4.0,,,0.0,0.0,0.0,0.0,今のところ決まっていない,今後も伝統を伝えたい,後世に引き継ぎたい
m8774799307,63.0,1.0,1.0,1.0,8,1.0,1.0,2.0,7.0,6.0,,,4.0,8.0,,,2.0,,,4.0,,,2.0,2.0,4.0,,1.0,2.0,2.0,3.0,,,4.0,1.0,2.0,,,1.0,,,0.0,0.0,0.0,0.0,五里霧中状態,明るい未来を信じる,特になし
m87773924483,38.0,1.0,0.0,2.0,7,1.0,0.0,2.0,7.0,5.0,,,1.0,8.0,,,7.0,,,4.0,5.0,6.0,3.0,8.0,,,3.0,3.0,6.0,6.0,,,1.0,3.0,8.0,,,2.0,,,0.0,0.0,0.0,0.0,特に思いつかない,特に思いつかない,特に思いつかない
m8770109158,47.0,1.0,0.0,2.0,6,0.0,1.0,2.0,1.0,5.0,,,4.0,5.0,,,1.0,5.0,,6.0,,,3.0,2.0,,,2.0,3.0,3.0,6.0,,,3.0,3.0,2.0,,,1.0,,,0.0,0.0,0.0,0.0,なし,衰退,なし
m8985769010,41.0,1.0,1.0,2.0,15,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,6.0,,,2.0,,,1.0,2.0,,,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,,,5.0,,,0.0,0.0,1.0,0.0,とくになし,とくになし,とくになし
m87773914284,52.0,0.0,1.0,1.0,5,1.0,0.0,2.0,1.0,1.0,,,1.0,3.0,,,2.0,,,4.0,,,3.0,3.0,,,3.0,3.0,3.0,4.0,,,1.0,2.0,3.0,,,2.0,,,0.0,0.0,0.0,0.0,ない,思いつかない,ない
m87773921063,59.0,1.0,1.0,2.0,4,0.0,1.0,1.0,7.0,6.0,,,4.0,3.0,,,1.0,,,4.0,,,3.0,3.0,,,3.0,3.0,3.0,6.0,,,3.0,3.0,1.0,,,2.0,,,0.0,0.0,0.0,0.0,特になし,特になし,特になし
